file_index,file_type,source_language,destination_language
32010,SUPPORT,Sigh?,
32010,SUPPORT,"If Hapi sighs, monsters come running. No, I'm
not kidding.",
32010,SUPPORT,I'm not sure what you could possibly mean by that...,
32010,SUPPORT,"I wish, Hapi, but no. Absolutely no sighing. And,
Constance, be glorious in moderation.",
32010,SUPPORT,"Understood? This place is so big that if it collapses,
all of Abyss will fall with it.",
32010,SUPPORT,"The whole reason we're luring our enemies here is to
avoid damaging Abyss. Don't lose sight of that.",
32010,SUPPORT,I am well aware of our aim!,
32010,SUPPORT,"Sure, but that doesn't mean we can trust you to
show restraint.",
32010,SUPPORT,I'm concerned.,
32010,SUPPORT,Don't get carried away.,
32010,SUPPORT,"You as well?! I cannot fathom why I am being treated
in such a way.",
32010,SUPPORT,"It is the duty of the nobility to preserve the people's
safety.",
32010,SUPPORT,"Do you truly believe that I would destroy Abyss in
my efforts to save it? Preposterous!",
32010,SUPPORT,That would cause trouble for Elfie too.,
32010,SUPPORT,"If the underground collapses, he's the one who
will have to answer for it.",
32010,SUPPORT,Who is Elfie?,
32010,SUPPORT,"You must know Aelfric, yeah? He's a big wig in the
church, but a friend of Abyss.",
32010,SUPPORT,"He's the one who opened up this place to folks with
nowhere else to turn. Folks like us. He gave us a
home, a new life.",
32010,SUPPORT,"It is Aelfric himself who put forth the idea of
establishing the Ashen Wolf House.",
32010,SUPPORT,"Sadly, he faces opposition within the church, and so
he cannot openly deploy the knights to aid us.",
32010,SUPPORT,"That means Aelfric relies upon us to protect the
people who live here. Us...and now you.",
32010,SUPPORT,"I hope you're ready, Professor. We're counting
on you.",
32010,SUPPORT,Professor?,
32010,SUPPORT,We won't let you down.,
32010,SUPPORT,"You are a professor at the Officers Academy, are
you not?",
32010,SUPPORT,"You may not be our instructor, but I cannot think of
a more fitting title to call you.",
32010,SUPPORT,Seems like you're with us now. We'll owe you one.,
32010,SUPPORT,"Reliable, aren't you? We'll owe you one.",
32010,SUPPORT,"Time to knock some sense into their thick skulls.
They picked the wrong strangers to mess with!",
32011,SUPPORT,"Aelfric! How serendipitous that you have come to
our aid!",
32011,SUPPORT,"I am relieved that I wasn't too late. I do hope my
presence proved useful.",
32011,SUPPORT,No doubt about it. We needed the backup.,
32011,SUPPORT,"So, you're Aelfric...",
32011,SUPPORT,You're with the church...,
32011,SUPPORT,"Professor. I do believe this is the first time our paths
have crossed, is it not?",
32011,SUPPORT,"Of course, I have heard all about you from Her
Grace, the archbishop.",
32011,SUPPORT,"Allow me to introduce myself. I am Aelfric. The
church has granted me custodianship of Abyss.",
32011,SUPPORT,You look after Abyss?,
32011,SUPPORT,Pleased to meet you.,
32011,SUPPORT,"Indeed. And despite my responsibilities, I am but a
humble monk.",
32011,SUPPORT,The pleasure is all mine.,
32011,SUPPORT,"I am sure you have already been told about Abyss's
unique situation.",
32011,SUPPORT,"For varying reasons, all of the inhabitants here are
unable to live a peaceful life on the surface.",
32011,SUPPORT,"People like the Dagdans and Almyrans, who suffer
undue persecution across Fódlan.",
32011,SUPPORT,"The poor and the sick, who were forced into Abyss.
Not to mention all the other unfortunate souls who
ended up here.",
32011,SUPPORT,"I believe it is my sacred duty to provide a place for
those who have nowhere else to go.",
32011,SUPPORT,"Right. And the poor and sick living in a sunless
crypt helps them...how?",
32011,SUPPORT,"Enough, Claude. Please forgive my friend, Aelfric.
We would love to hear more.",
32011,SUPPORT,"In all honesty, I understand his concern. I dearly
wish I could provide a better life for my flock.",
32011,SUPPORT,"But it would appear that Her Grace and most of the
church consider the existence of Abyss to be...
something of a nuisance.",
32011,SUPPORT,A nuisance?,
32011,SUPPORT,That can't be true.,
32011,SUPPORT,"I'm afraid so... Those within the church who would
see Abyss purged are swiftly growing in number.",
32011,SUPPORT,"No? I've heard tell of those within the church who
intend to purge Abyss.",
32011,SUPPORT,"That's the church for you. They make a big deal out
of helping the helpless...when it suits them.",
32011,SUPPORT,"We can't just sit back and accept the way things are.
We've gotta fight the system!",
32011,SUPPORT,"Sure, I'm here to hide from literally countless
bounty hunters, but I'm not the only one in need.",
32011,SUPPORT,"You're in a bad way too, Hapi. We can't just let the
church walk all over us.",
32011,SUPPORT,"Too true. For the sake of all who dwell in Abyss, we
must help dear Aelfric to turn the tide!",
32011,SUPPORT,"I am overwhelmed with gratitude. Your fervent
support is all the reward I could ask for.",
32011,SUPPORT,"As for you, Professor, I must beg a favor of you.",
32011,SUPPORT,What's the favor?,
32011,SUPPORT,"The Ashen Wolves are a house in name alone. They
are eager students with no teacher to guide them...",
32011,SUPPORT,"If you could find it in your heart to take them under
your wing, I would be most grateful.",
32011,SUPPORT,"Naturally, your official duties take precedence, so
you need only help out when your schedule allows.",
32011,SUPPORT,"Wait a minute, Aelfric. Where's this nonsense
coming from?",
32011,SUPPORT,"I second that question! We have no need of a
professor when we have you.",
32011,SUPPORT,"Dear flock, I am a mere guardian. I can protect you,
but I cannot enrich your minds.",
32011,SUPPORT,"Though I call this gathering an academy house,
I have long lamented that it isn't truly so.",
32011,SUPPORT,"Now, I am blessed with the opportunity to correct
this. The professor who stands before you has
garnered a great deal of acclaim on the surface.",
32011,SUPPORT,"A most trustworthy and esteemed teacher, to say the
least. What's more, I happen to be acquainted with
the father of this fine individual.",
32011,SUPPORT,How do you know my father?,
32011,SUPPORT,When did you meet my father?,
32011,SUPPORT,I met Jeralt back when he was a knight.,
32011,SUPPORT,"I was born and raised in Garreg Mach, so I often
had the opportunity to spend time with him.",
32011,SUPPORT,"Your mother, as well... She was a cherished friend
of mine. I was even present for their wedding.",
32011,SUPPORT,"With parents like yours, I have no doubt that you
possess the kindness and patience necessary to guide
these students.",
32011,SUPPORT,But...,
32011,SUPPORT,It'll be fine. It's not like we're strangers anymore.,
32011,SUPPORT,"Say, Aelfric... Don't you need to take care of
those thieves?",
32011,SUPPORT,"Ah, right you are. Please, excuse me.",
32011,SUPPORT,"Oh, and one more thing, Professor...",
32011,SUPPORT,"If ever you would like to hear more about your
parents, I would be delighted to share my memories
with you.",
32012,SUPPORT,"Ah, Professor. To what do I owe this pleasure?",
32012,SUPPORT,I want to hear more about my parents.,
32012,SUPPORT,"Ah, yes, of course you do. I will gladly tell you all
that I know.",
32012,SUPPORT,"Where to begin... If you have something particular in
mind, please ask and I shall answer as best I can.",
32012,SUPPORT,Tell me about my mother.,
32012,SUPPORT,What was my father like back then?,
32012,SUPPORT,"Kind. And wise. I would often see her in the library,
her nose always buried in a book.",
32012,SUPPORT,"Jeralt was...very much then as he is now. His knights
would have done just about anything for him.",
32012,SUPPORT,"Whenever he had time to spare, he would instruct
the children of the monastery in combat and tactics.",
32012,SUPPORT,"Just like those wide-eyed youngsters, your mother
and I made a hero of him in our minds.",
32012,SUPPORT,"When I learned that Jeralt and Sitri were to be
married, I was quite surprised.",
32012,SUPPORT,"Back then, Jeralt was something of a mentor to me.",
32012,SUPPORT,"As for Sitri... She found it difficult to express her
emotions.",
32012,SUPPORT,"It was only when she was gazing at Jeralt that I ever
saw her smile...a smile that rivaled the very sun.",
32012,SUPPORT,"His tales of the outside world must have seemed like
a lifeline for one as frail and guarded as she.",
32012,SUPPORT,The outside world?,
32012,SUPPORT,Frail?,
32012,SUPPORT,"Indeed. She lacked the strength to travel beyond
the monastery.",
32012,SUPPORT,"The only souls she ever spoke with were a select few
within the monastery walls.",
32012,SUPPORT,"I can picture it now, the stories he told her...
His striking words and his boisterous laugh.",
32012,SUPPORT,"Listening to him must have given her a great deal
of hope.",
32012,SUPPORT,"As for me, I could never have become like Jeralt,
as much as I wished for it.",
32012,SUPPORT,You wanted to be like him?,
32012,SUPPORT,"Ah, I suppose I did. He would tell stories from a
century ago as though he had lived them himself.",
32012,SUPPORT,"No matter how fervently one studies the stories of
old, that is no easy task.",
32012,SUPPORT,"Professor, you traveled with Jeralt before coming
here. You must have seen a great many things, yes?",
32012,SUPPORT,"Forgive me for overstepping, but do you not regret
forgoing your travels to take up residence here?",
32012,SUPPORT,The archbishop requested my service.,
32012,SUPPORT,I enjoy my work here.,
32012,SUPPORT,"I see. Well, so long as you are satisfied, it is not my
place to question your decision.",
32012,SUPPORT,"Heh heh, well then! I suppose I have no choice but
to assist you as best I can.",
32012,SUPPORT,"To shape young minds must afford you a unique
perspective on the world.",
32012,SUPPORT,"I am certain my unsolicited advice is nothing but a
nuisance, but please hear me out...",
32012,SUPPORT,"It is my hope that you will live a full life—
experiencing the world, fostering strong
relationships with people.",
32012,SUPPORT,"Do so for dear Sitri, whose wish to experience such
things shall regretfully never be granted.",
32012,SUPPORT,That's why you asked me to teach the Ashen Wolves?,
32012,SUPPORT,"I cannot deny it. It is my own stubborn notion.
One that Her Grace will likely not think kindly of.",
32012,SUPPORT,"Beyond my personal motive, I believe that you alone
can guide my flock to even greater heights.",
32012,SUPPORT,And perhaps you will learn from them as well.,
32012,SUPPORT,"Ah, but I have taken enough of your precious time.
Know that I am here for you, always.",
32013,SUPPORT,"Pray tell, Yuri. Did those foul bandits whom we
bested at the arena confess to anything?",
32013,SUPPORT,"Not a word. And they wouldn't name names. I got
the feeling they didn't know much themselves.",
32013,SUPPORT,"However, one thing is clear. Whoever hired them is
after something here in Abyss.",
32013,SUPPORT,"Yeah, that's gotta be it. They must have been on a
treasure hunt or something.",
32013,SUPPORT,"A treasure hunt here? I don't get it. What is there to
find in these dingy tunnels?",
32013,SUPPORT,"Aelfric, was it? Looks like this is ringing a bell
for you.",
32013,SUPPORT,"Well, something does come to mind, but the notion
is preposterous at best.",
32013,SUPPORT,"Never discount a wild hunch. Sometimes they're
closer to the truth than you'd think.",
32013,SUPPORT,"Any lead will do, so long as it helps determine our
next course of action. Please, go on.",
32013,SUPPORT,"As you wish, though again, it is quite far-fetched.
You see, there is a longstanding legend here.",
32013,SUPPORT,"It is said that deep underground, below even Abyss,
is a place called the Chasm of the Bound wherein
lies the Chalice of Beginnings.",
32013,SUPPORT,The Chalice of Beginnings?,
32013,SUPPORT,The Chasm of the Bound?,
32013,SUPPORT,"I've never heard of it, but chances are it's some kind
of sacred artifact belonging to the church.",
32013,SUPPORT,"Huh. This is the first I've heard of it... So you believe
Abyss is connected to that place?",
32013,SUPPORT,"Lots of twists and turns down here, so it's not the
craziest idea ever. Must be well hidden though.",
32013,SUPPORT,"I once happened upon an old document that
mentioned a ritual called the Rite of Rising.",
32013,SUPPORT,"The text was incomplete, so I was unable to achieve
a full understanding of the topic. I cannot even
guarantee the authenticity of what I read.",
32013,SUPPORT,"But it stated that the Chalice of Beginnings is a
sacred object crafted by order of Saint Seiros herself.",
32013,SUPPORT,"Saint Seiros apparently used the artifact to carry out
the Rite of Rising, along with the Four Apostles.",
32013,SUPPORT,What is the Rite of Rising?,
32013,SUPPORT,Who are the Four Apostles?,
32013,SUPPORT,"It is a ritual that is believed to have the power to
resurrect a life that was lost.",
32013,SUPPORT,"I vaguely recall reading about the Four Apostles.
They were saints...and that's about all anyone knows.
Hardly any records of them remain.",
32013,SUPPORT,"Few alive even know their names, but these apostles
supposedly assisted the Four Saints with their
holy work.",
32013,SUPPORT,"It is also believed that Saint Seiros attempted to
perform a resurrection using the chalice.",
32013,SUPPORT,"However, the ritual failed... The Four Apostles
bound the chalice so that it would never fall into
a mortal's hands.",
32013,SUPPORT,"The Rite of Rising, eh? Hmm...",
32013,SUPPORT,"Ah, yes, the chalice of legend! My father mentioned
it to me a very long time ago.",
32013,SUPPORT,"A secret treasure of the church... A chalice powerful
enough to resurrect the dead... Exhilarating, no?",
32013,SUPPORT,Quite. It is no small wonder that people are after it.,
32013,SUPPORT,"Even so, we still don't have much to go on. We must
gather more information about this legend at once.",
32013,SUPPORT,"I wholeheartedly agree. I will do all I can to track
down more clues within the monastery.",
32013,SUPPORT,"Although, Garreg Mach's library is so...well curated,
I doubt any further records will be found.",
32013,SUPPORT,Wondrous! We shall do all that we can as well.,
32014,SUPPORT,"The answer is no. I will not allow it. It is far too
dangerous.",
32014,SUPPORT,"Ah, but if we can determine its origin, we may
eliminate the very danger that vexes you!",
32014,SUPPORT,"You already know this, but there are plenty of folks
down here who can't defend themselves.",
32014,SUPPORT,"If these attacks keep up, eventually they'll find
themselves in harm's way.",
32014,SUPPORT,"Yes, I am aware. However, for the time being, you
must promise to refrain from acting recklessly.",
32014,SUPPORT,"My dear flock has suffered enough as it is. You
needn't take any further risks.",
32014,SUPPORT,"Surprisingly overbearing, isn't he? He must really
care about you guys.",
32014,SUPPORT,"Most certainly. Yet if we fail to nip this problem in
the bud...I shudder to think what will transpire.",
32014,SUPPORT,"Aha, it's you! In the nick of time, as it were.",
32014,SUPPORT,"Come, let us venture into the deep, deep
underground. The chalice of legend awaits!",
32014,SUPPORT,We're going underground?,
32014,SUPPORT,The chalice...,
32014,SUPPORT,"But of course! Deeper and deeper still beneath the
monastery, to the Chasm of the Bound.",
32014,SUPPORT,"Aelfric told us all about it, and so we must locate this
mystical place and grab hold of the waiting prize!",
32014,SUPPORT,"Coco... You didn't hear a word Elfie said, did you?",
32014,SUPPORT,"I surely did, but we must read between the lines.
Aelfric wants a solution as badly as we do.",
32014,SUPPORT,"And so, we shall seek out the Chalice of Beginnings
and present it to the church!",
32014,SUPPORT,"If our enemies desire the object, this should halt all
future attacks on Abyss! Ahaha! Brilliant, no?",
32014,SUPPORT,"I'm not so sure about that. According to legend,
there's some kind of binding that protects it from
would-be thieves.",
32014,SUPPORT,"Even if we find it, we can't just walk up and take it
unless we figure out how to break that thing.",
32014,SUPPORT,"Ah, but that is simplicity itself! We shall first
ascertain whether it is still bound, and then...
we shall release it!",
32014,SUPPORT,"But where is this chasm, anyway? I've never even
heard of the place, much less seen it.",
32014,SUPPORT,"As luck would have it, I have discovered yet another
secret passage! It appears to go deep underground.",
32014,SUPPORT,"According to my superior instincts, it undoubtedly
leads to the Chasm of the Bound!",
32014,SUPPORT,Huh. I suppose it's worth a look.,
32014,SUPPORT,"I don't care about finding some old cup, but if it
could help us protect Abyss, I'll support the cause.",
32014,SUPPORT,"You surface dwellers do not have anything else to do
at present, do you? You'll assist us, will you not?",
32014,SUPPORT,We're busy. Very busy.,
32014,SUPPORT,We'll go with you.,
32014,SUPPORT,"Come on, Teach. We got plenty of time to follow
them down that deep, dark tunnel. Admit it.",
32014,SUPPORT,"Personally, I'm dying to find out more about this
chasm and chalice business.",
32014,SUPPORT,"I don't have anything scheduled before my next nap,
so I guess that's fine. Edelgard doesn't look too
thrilled, though...",
32014,SUPPORT,Ahaha! Splendid! It is decided. We leave at once.,
32014,SUPPORT,"Feeling pretty lost right now. How long have we
been walking? I'm guessing a full week.",
32014,SUPPORT,A week? Ridiculous. It's been a few hours at most.,
32014,SUPPORT,"Exaggerations aside, if this takes much longer,
I'm concerned about our lack of food and water.",
32014,SUPPORT,"She's got a point. How about we trek a bit farther,
and if we don't find anything, we turn back?",
32014,SUPPORT,"Constance... I find it rather curious how quickly you
became fixated on the chalice. Care to explain?",
32014,SUPPORT,"Oh, I... No. Why would I be fixated on a silly little
legend...for some supposed ulterior motive? Ahaha...",
32014,SUPPORT,"Ha, you want the esteem. You think this will
convince the church to help you restore your
fallen house.",
32014,SUPPORT,"Uh! How could you possibly know that?! Have you
been snooping within the confines of my very mind?!",
32014,SUPPORT,"""I shall restore House Nuvelle to its former glory
at all costs!"" Haha! It's practically your catchphrase.",
32014,SUPPORT,"Aha! Just as I suspected. Constance is the former
lady of House Nuvelle.",
32014,SUPPORT,What is House Nuvelle?,
32014,SUPPORT,You know House Nuvelle?,
32014,SUPPORT,"Until just a few years ago, it was a house of viscounts
in the west of the Empire. They had a long and
distinguished history.",
32014,SUPPORT,"In a sense. Until just a few years ago, it was a house
of viscounts in the west of the Empire.",
32014,SUPPORT,"House Nuvelle lost its status five years ago, as a
result of their part in the war.",
32014,SUPPORT,"Huh. You speak as though it has nothing to do
with you.",
32014,SUPPORT,"I fear all I can do is ask forgiveness in place of my
useless father.",
32014,SUPPORT,"If doing so will comfort you in any way, then please
accept my—",
32014,SUPPORT,"Save your breath. That will not be necessary. There
is only one thing that I desire.",
32014,SUPPORT,"For the sake of my parents...who fell courageously
and selflessly in defense of the Empire...",
32014,SUPPORT,"For them, I shall restore our status, revive House
Nuvelle, and return it to its former glory!",
32014,SUPPORT,"All that I do, even spending each day advancing
my magical prowess, is to that end.",
32014,SUPPORT,"And in reward for all that hard work, you were
forced to live underground. Life's cruel.",
32014,SUPPORT,"It's like you took a shortcut back to the starting line.
Or maybe you're just unlucky.",
32014,SUPPORT,"What are you saying?! I never intended to share...
that side of me with you...",
32014,SUPPORT,"Look at that! It's a good thing we didn't turn back.
That looks mighty chasm-like if you ask me.",
32015,SUPPORT,"Say... Are we beneath the bridge at the monastery?
Incredible...",
32015,SUPPORT,"Huh. I never thought I'd be gazing up at that bridge
we've crossed a thousand times from way, way
down below.",
32015,SUPPORT,Are we sure this is the right place?,
32015,SUPPORT,It is. I think. I believe. I...hope?,
32015,SUPPORT,"Constance, why are you hiding in the shade? Aren't
you the one who insisted that we find the chalice?",
32015,SUPPORT,"Fine! If you insist that I join you, then I shall.
Satisfied?!",
32015,SUPPORT,...,
32015,SUPPORT,"Oh my. I was quite rude just now... Please accept my
humble apologies for treating you so foully.",
32015,SUPPORT,"I presumed too much to stand beside such noble
paragons. Allow me to dig a hole to bury myself in...",
32015,SUPPORT,"Ugh... No matter how deep underground we are,
I guess sunlight is still sunlight. Poor Constance.",
32015,SUPPORT,What's going on?,
32015,SUPPORT,She's not her usual self...,
32015,SUPPORT,"This is what Coco's like in the sun. That's why she
lives underground.",
32015,SUPPORT,"I fear I cannot guarantee that this is the Chasm of
the Bound. I have almost surely wasted our time.",
32015,SUPPORT,"Enough with the self-doubt, yeah? Just put one foot
in front of the other. We'll have you back in the
shadows before you know it.",
32015,SUPPORT,"Cheer up, Coco. We need you.",
32015,SUPPORT,"And now I have forced you into a state of pity. I feel
so very worthless.",
32015,SUPPORT,"I admit, I have never seen anything quite like this
before. Is there nothing we can do to help?",
32015,SUPPORT,"Hapi, keep Constance moving. If we don't start
searching, we'll never find that damn chalice.",
32015,SUPPORT,"Fine. I'll just push her a bit, I guess...",
32015,SUPPORT,"I must ask you to cease. You shall soil your hands
upon my filthy back. No soap could possibly— Huh?",
32015,SUPPORT,"This feeling... I sense magic in the air. There is
something just ahead. The binding spell, perhaps...",
32015,SUPPORT,"I don't feel anything at all... Wait. Actually, I hear
something. Something big. And it's moving.",
32015,SUPPORT,"Perhaps there is something in place that is guarding
the chalice.",
32015,SUPPORT,"Yikes! What is that thing? It's like some kind of
gigantic toy.",
32015,SUPPORT,"I don't have the slightest idea what's going on,
but I know it doesn't bode well.",
32015,SUPPORT,"I dunno. Could be fun. It's been a while since I've
met an enemy that could put up a good fight!",
32015,SUPPORT,"Hey, you! Meet your master, pal! I'm gonna pummel
you into my own personal shield!",
32016,SUPPORT,Look! There's something in that opening!,
32016,SUPPORT,Oh! Can it be?,
32016,SUPPORT,Is that...,
32016,SUPPORT,"You would know best. It is beyond my ken whether
that is the chalice. Curse my ignorance!",
32016,SUPPORT,"Answer the question, will ya? Is it or isn't it?",
32016,SUPPORT,"That quaking earlier... Some kind of containment
magic related to the Crests was in place here.",
32016,SUPPORT,"Whether intentionally or not, the chalice was
released. I hesitate to suggest that those things were
the cause.",
32016,SUPPORT,"Oh, perhaps one of our Crests was the key to
unbinding the chalice...",
32016,SUPPORT,Care to summarize that?,
32016,SUPPORT,"My apologies. I have caused you undue vexation by
speaking so incomprehensibly.",
32016,SUPPORT,"Were I to venture a tentative guess, I would say that
this is, indeed, the Chalice of Beginnings.",
32016,SUPPORT,"You could have just said, ""This is it, all right!""",
32016,SUPPORT,"Forgotten Crests resembling those of the Four
Apostles, depicted on a sealed rock wall...",
32016,SUPPORT,"Objects that resemble holy armaments and a chalice
that gathers magic all on its own...",
32016,SUPPORT,"I don't know of any other legends that cover all of
that, so this must be the chalice we're looking for.",
32016,SUPPORT,"A thousand thank-yous for covering my own
inadequacy with such a competent explanation.",
32016,SUPPORT,"I'm still not used to hearing you speak in such
a manner...",
32016,SUPPORT,"Forgive me, Your Highness. If I have displeased you,
please take my life as a small gesture of atonement.",
32016,SUPPORT,"Oh, Your Highest of Highnesses, I doth humbly beg
of thee to find forgiveness within your royal heart.",
32016,SUPPORT,"Stop fooling around, Claude. And, Constance,
I assure you, there is nothing to forgive.",
32016,SUPPORT,Hm?,
32016,SUPPORT,I hear thunder. Rain is soon to follow.,
32016,SUPPORT,"We'd better head back to Abyss before the storm
hits us.",
32016,SUPPORT,...,
32016,SUPPORT,"Ugh! It happened yet again. Why must my good
intentions always—",
32016,SUPPORT,Huh? What was that sound?! It cannot be...,
32017,SUPPORT,"Oh, my poor, abused legs! I have been remiss to
neglect my lower...body exercise as of late...",
32017,SUPPORT,"Don't give up—we're almost back to Abyss!
What a damn mess we've gotten ourselves into...",
32017,SUPPORT,"We should give up. Just throw the chalice at the
big one and be done with it. It doesn't seem like
they're gonna ease off.",
32017,SUPPORT,"If that doesn't work, I guess we're dead.",
32017,SUPPORT,"Ahaha! I think not! I shall never surrender! I shall
not die until I have achieved my glorious aim!",
32017,SUPPORT,"For crying out loud... Those creepy toy things must
love a good chase. They won't let up!",
32017,SUPPORT,"Not to mention the enemies that look like phantoms.
Further measures to protect the chalice, I'm sure.",
32017,SUPPORT,"Maybe Hapi's right, and this won't stop so long as
we have the artifact.",
32017,SUPPORT,"We can't lead them back to Abyss, or the people
there will be in danger!",
32017,SUPPORT,Let's fight them.,
32017,SUPPORT,There's nothing we can do.,
32017,SUPPORT,Let's give it back.,
32017,SUPPORT,"Agreed. But first, let's run just a bit farther. I know a
good place to keep the enemy at bay.",
32017,SUPPORT,"Are you daft, or is this a test? We obviously need
to lead our enemy somewhere that gives us the
advantage and then face them head on!",
32017,SUPPORT,"Good call. Are you OK with that, Yuri-bird?",
32017,SUPPORT,"Of course not. Let's keep running just a bit longer.
I know a good place to keep the enemy at bay.",
32017,SUPPORT,"Oh yeah! The gates! They're so damn sturdy
I nearly broke my priceless fist on one once.",
32017,SUPPORT,"You punched one? Like a brute?! Ugh! Why must
you always behave in such an infantile manner?",
32017,SUPPORT,"He probably thought that was the best way to test its
sturdiness. He doesn't have bad intentions, he's just
that dumb.",
32017,SUPPORT,"Balthus. If you broke the mechanism, I'm sacrificing
you to the creepy doll.",
32018,SUPPORT,"Well, that was awful. I'm never going back down
there, that's for damn sure.",
32018,SUPPORT,"Ha! With things like that wandering around,
you couldn't even if you wanted to.",
32018,SUPPORT,It was a valuable learning experience.,
32018,SUPPORT,I was pretty sure we were going to die.,
32018,SUPPORT,"Aren't you optimistic. There were a few times I was
sure we were done for.",
32018,SUPPORT,"Not sure I believe you. You were pretty calm
that whole time.",
32018,SUPPORT,"Has Aelfric yet returned? We must present the
chalice to the church at once!",
32018,SUPPORT,"You! You're all safe! How could you sneak off at a
time like this?!",
32018,SUPPORT,Did something happen?,
32018,SUPPORT,We had some underground business to attend to.,
32018,SUPPORT,"Underground? But we are underground! Anyway,
things are bad! Really bad!",
32018,SUPPORT,"Some strangers from the outside have kidnapped
Master Aelfric!",
32018,SUPPORT,Aelfric? No! It cannot be true!,
32018,SUPPORT,"It happened as soon as he returned from the
monastery. Bandits were lying in wait.",
32018,SUPPORT,Dammit! How could this happen?!,
32018,SUPPORT,"This was clearly premeditated. I am certain it is
connected to the bandits we fended off earlier.",
32018,SUPPORT,Have you alerted the church?,
32018,SUPPORT,Not yet. It all happened so suddenly...,
32018,SUPPORT,"Do you think we should? Can we trust them? If we
cause too much trouble, Abyss is doomed...",
32018,SUPPORT,"Now isn't the time to worry about that! We're in no
position to cover something like this up.",
32018,SUPPORT,"The church has eyes and ears everywhere, so they
may already know what's going on. Either way,
go and tell them the news. Now.",
32018,SUPPORT,Sure thing! Understood!,
32018,SUPPORT,"Also, if anyone was wounded, send them here.
We'll patch them up with healing magic.",
32018,SUPPORT,Wait... Where's Hapi? And Linhardt?,
32018,SUPPORT,"Hapi! Wherever did you disappear to! Aelfric has
been—",
32018,SUPPORT,I know. Take a look at this.,
32018,SUPPORT,What's that? Looks like some kind of fancy letter.,
32018,SUPPORT,That's because it is. It was lying in the classroom.,
32018,SUPPORT,"""We have abducted Cardinal Aelfric. We can
guarantee his safety, for now.",
32018,SUPPORT,"""If you want to help him, meet us tomorrow evening
in the ruins of the old chapel. Bring the chalice.",
32018,SUPPORT,"""Know that if you alert the knights, the cardinal's life
will be forfeit.""",
32018,SUPPORT,Could it be...,
32018,SUPPORT,"No doubt about it. This letter must have been left by
the people who abducted Aelfric.",
32018,SUPPORT,"Then our enemy really is after the chalice. All the
while, they were waiting for us to locate it for them.",
32018,SUPPORT,No... No! Something about this does not ring true!,
32018,SUPPORT,"None of it rings true, so which part in particular are
you talking about?",
32018,SUPPORT,"How did the enemy know that we were searching
for the chalice to begin with?",
32018,SUPPORT,This can only mean that someone in Abyss is—,
32018,SUPPORT,"You smell a rat. Someone who notified the church
of our plan.",
32018,SUPPORT,"It's no good talking about theoretical rats right now.
First we have to deal with the problem at hand.",
32018,SUPPORT,Too true. For once you are speaking reasonably.,
32019,SUPPORT,"We really lucked out there. Fewer injuries than
I would have expected...and most were minor.",
32019,SUPPORT,"I suppose the only conclusion we can draw is that
they really were after Aelfric all this time...",
32019,SUPPORT,"Perhaps they were instructed to avoid
unnecessary casualties...",
32019,SUPPORT,"Is that Aelfric guy really a cardinal? Are the secret
cardinals really a thing? I thought that was a myth.",
32019,SUPPORT,"Hard to believe. Did you folks in the Ashen Wolves
know that?",
32019,SUPPORT,"Nah, that's news to me. The identity of the cardinals
is top secret, even within the church.",
32019,SUPPORT,"He never would have told us something like that.
Oh, except maybe Yuri...",
32019,SUPPORT,He and I talk about a lot of things.,
32019,SUPPORT,"But right now, I'd say we have more important topics
to discuss than his title.",
32019,SUPPORT,"Aelfric's been kidnapped. What are we going to do
about it?",
32019,SUPPORT,"Even if it is in the name of rescuing him, we simply
cannot hand over the chalice to those scoundrels!",
32019,SUPPORT,Let's just give them the thing and be done with it.,
32019,SUPPORT,"Professor! I came as fast as I could when I heard
the report. I had no idea you'd be here!",
32019,SUPPORT,"Is this loud...uh, excitable knight a friend of yours?",
32019,SUPPORT,He's a friend of my father's.,
32019,SUPPORT,He's a trusted friend.,
32019,SUPPORT,I don't know this man.,
32019,SUPPORT,"Precisely so! I'm Alois, right-hand man to the former
captain of the Knights of Seiros, Jeralt!",
32019,SUPPORT,"Oh my. That means our professor here is the child of
a captain!",
32019,SUPPORT,"You humble me, Professor! I'm Alois. I serve the
church as a knight of Seiros.",
32019,SUPPORT,"Professor! I love a good joke myself, but that one
was rather cruel, don't you think?",
32019,SUPPORT,"Now, about Aelfric's kidnapping...",
32019,SUPPORT,"Since he's an important member of the church,
we must use any means necessary to find him.",
32019,SUPPORT,"That said...most of the holy knights have been
deployed to deal with the Western Church.",
32019,SUPPORT,"Sure, but any knights are better than no knights,
yeah?",
32019,SUPPORT,"I like your attitude, though I'm still embarrassed
that we're not in full force... But hey, at least we're
quite forceful!",
32019,SUPPORT,"Ugh. Here, take this letter. We believe it was left
by whoever kidnapped the cardinal.",
32019,SUPPORT,"In it, the enemy clearly spells out their plan. They're
after a chalice that was hidden beneath Abyss.",
32019,SUPPORT,"A chalice, hm? A chalice... Hmmm... Ah! Do you
mean THE chalice?!",
32019,SUPPORT,"But no, why would it be there? I've never heard
anything about it being stowed away in Abyss.",
32019,SUPPORT,"Then this is gonna come as a shock, pal.",
32019,SUPPORT,"What in the goddess's name?! Is that really the
chalice from the legends?!",
32019,SUPPORT,"The probability of that is unassailably high, yes.",
32019,SUPPORT,"It was guarded by a bunch of giant, creepy toys. 
There was powerful magic protecting it and
everything.",
32019,SUPPORT,Please believe us.,
32019,SUPPORT,I saw it with my own eyes.,
